name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
Høruphav,Denmark,Region of Southern Denmark,54.9080544,9.8896761,Europe/Copenhagen,true,4559
William,United States,United States Virgin Islands,17.7341027,-64.8887127,America/St_Thomas,true,4560
Village of Centre Island,United States,New York,40.9017651,-73.5198453,America/New_York,true,4561
Siesta Key,United States,Florida,27.275596,-82.5561626939674,America/New_York,true,4562
Sankt Peter,Austria,Carinthia,46.6662312,14.1773701,Europe/Vienna,true,4563
Nová Paka,Czechia,Northeast,50.4947616,15.5149801,Europe/Prague,true,4564
Carver,United States,Oregon,45.3946564,-122.4971892,America/Los_Angeles,true,4565
Traffiume,Italy,Piedmont,46.0613105,8.6750244,Europe/Rome,true,4566
Qartaboun,Lebanon,Keserwan-Jbeil Governorate,34.109003,35.6525574,Asia/Beirut,true,4567
Barnstable County,United States,Massachusetts,41.7016936,-70.3036163,America/New_York,true,4568
Anse Louis,,,-4.7184256,55.4839207,Indian/Mahe,false
Sark,Guernsey,GY10 1SF,49.4351648,-2.3595986,Europe/Guernsey,true,4569
Sidon,Lebanon,South Governorate,33.5618345,35.3780338,Asia/Beirut,true,4570
Giseong-myeon,South Korea,Uljin-gun,36.80482,129.42491,Asia/Seoul,true,4571
Derby,United States,Vermont,44.93541675,-72.12028400505386,America/Toronto,true,4572
Morgan,United States,Vermont,44.9134915,-72.0148116,America/Toronto,true,4573
Village of Clayton,United States,New York,44.239491,-76.085776,America/New_York,true,4574
Gunsan-si,South Korea,54078,35.9679984,126.7369036,Asia/Seoul,true,4575
At Ta'if,Saudi Arabia,Makkah Region,21.2702801,40.4158308,Asia/Riyadh,true,4576
Dar es Salaam,Tanzania,Coastal Zone,-6.8160837,39.2803583,Africa/Dar_es_Salaam,true,4577
La Cueva,Dominican Republic,puerto nuevo  (trudille),17.869706,-71.6453429,America/Santo_Domingo,true,4578
Greensboro,United States,North Carolina,36.0726355,-79.7919754,America/New_York,true,4579
Belvédère-Campomoro,France,Corsica,41.6168497,8.821555395882353,Europe/Paris,true,4580
Oberlangen,Germany,Lower Saxony,52.85,7.26667,Europe/Amsterdam,true,4581
Savar,Croatia,Zadar County,44.0613586,15.0159131,Europe/Zagreb,true,4582
Techelsberg am Wörther See,Austria,Carinthia,46.6464364,14.085331426153877,Europe/Vienna,true,4583
Seal Beach,United States,California,33.7423967,-118.1055926,America/Los_Angeles,true,4584
Mina,Lebanon,North Governorate,34.4511126,35.8145821,Asia/Beirut,true,4585
Area H (The Slocan Valley),Canada,British Columbia,49.887696,-117.4445013307753,America/Vancouver,true,4586
Barsbüttel,Germany,Schleswig-Holstein,53.5663693,10.1654178,Europe/Berlin,true,4587
Sankt Margareten im Rosental,Austria,Carinthia,46.5264861,14.412525956493024,Europe/Vienna,true,4588
,Cuba,Camagüey,21.3791765,-77.9183681,America/Havana,false
Pocheon-si,South Korea,11147,37.8948267,127.2007295,Asia/Seoul,true,4589
Area D (Elaho/Garibaldi),Canada,British Columbia,49.9491091,-123.17781225002753,America/Vancouver,true,4590
Batukandik,Indonesia,Bali,-8.762596,115.5377912,Asia/Makassar,true,4591
Gravenhurst,Canada,Ontario,44.91741,-79.373131,America/Toronto,true,4592
South Colby,United States,Washington,47.5220415,-122.5373546,America/Los_Angeles,true,4593
Sebastian,United States,Florida,27.816415,-80.4706078,America/New_York,true,4594
Washougal,United States,Washington,45.5819594,-122.3479921,America/Los_Angeles,true,4595
Gig Harbor,United States,Washington,47.3259697,-122.5878659,America/Los_Angeles,true,4596
Ma Constance,Seychelles,English River,-4.5975253,55.455935,Indian/Mahe,true,4597
Placer,United States,Oregon,42.6320633,-123.3153394,America/Los_Angeles,true,4598
Kwai Tsing District,China,Hong Kong,22.341003800000003,114.10428559623222,Asia/Hong_Kong,true,4599
Huntington Beach,United States,California,33.6783336,-118.0000166,America/Los_Angeles,true,4600
Lisse,Netherlands,South Holland,52.2576098,4.5630329,Europe/Amsterdam,true,4601
Porthallow,United Kingdom,England,50.0678647,-5.0796265,Europe/London,true,4602
Angels Camp,United States,California,38.0695732,-120.540503,America/Los_Angeles,true,4603
A Illa de Arousa,Spain,Galicia,42.55003895,-8.867156127774127,Europe/Madrid,true,4604
Neptune Beach,United States,Florida,30.311908,-81.3964734,America/New_York,true,4605
Araveu,Solomon Islands,Guadalcanal,-9.3710083,159.8648031,Pacific/Guadalcanal,true,4606
Gersau,Switzerland,Schwyz,46.9923,8.5264727,Europe/Zurich,true,4607
Atlantic Beach,United States,Florida,30.3344077,-81.398696,America/New_York,true,4608
Taboko,Solomon Islands,Guadalcanal,-9.3482823,159.8224664,Pacific/Guadalcanal,true,4609
Kiwengwa,Tanzania,Zanzibar North,-5.9901036,39.3760766,Africa/Dar_es_Salaam,true,4610
Charlotteville,Trinidad and Tobago,Tobago,11.3223399,-60.5473352,America/Port_of_Spain,true,4611
Huevos Island,Trinidad and Tobago,Diego Martin,10.6966666,-61.7154846,America/Port_of_Spain,true,4612
Erdőkertes,Hungary,Central Hungary,47.6702447,19.308359,Europe/Budapest,true,4613
Govupeta,India,Andhra Pradesh,17.8454162,83.4069976,Asia/Kolkata,true,4614
Pörtschach am Wörther See,Austria,Carinthia,46.6359543,14.1448209,Europe/Vienna,true,4615
Morges,Switzerland,Vaud,46.5093268,6.498317,Europe/Zurich,true,4616
Mawnan Smith,United Kingdom,England,50.1168631,-5.1094584,Europe/London,true,4617
Délegyháza,Hungary,Central Hungary,47.247818,19.066912,Europe/Budapest,true,4618
Huskvarna,Sweden,Jönköping County,57.7918701,14.2739261,Europe/Stockholm,true,4619
Kendwa,Tanzania,Zanzibar North,-5.7515846,39.2912231,Africa/Dar_es_Salaam,true,4620
Rayol-Canadel-sur-Mer,France,Provence-Alpes-Côte d'Azur,43.1591343,6.4705918,Europe/Paris,true,4621
Tirschenreuth,Germany,Bavaria,49.8780234,12.3372095,Europe/Berlin,true,4622
Chief's Point,Canada,Ontario,44.6635009,-81.2751552,America/Toronto,true,4623
Lonthoir,Indonesia,Moluccas,-4.5487507,129.8799241,Asia/Jayapura,true,4624
Monument,United States,Colorado,39.0916586,-104.872758,America/Denver,true,4625
Carmel Meadows,United States,California,36.5307277,-121.9216247,America/Los_Angeles,true,4626
Mendocino,United States,California,39.3176491,-123.4126399,America/Los_Angeles,true,4627
Abenberg,Germany,Bavaria,49.2335534,10.93205621301733,Europe/Berlin,true,4628
Izvoarele,Romania,Alba,46.4592657,22.8364951,Europe/Bucharest,true,4629
Haizhu District,China,Guangdong Province,23.0859958,113.3119935,Asia/Shanghai,true,4630
Chwaka,Tanzania,Zanzibar South & Central,-6.1652125,39.4351267,Africa/Dar_es_Salaam,true,4631
Ubojan,Philippines,Bohol,9.9385636,123.9727905,Asia/Manila,true,4632
Port Royal,Bahamas,Bimini,25.7004821,-79.3010034,America/Nassau,true,4633
Vega Alta,United States,Puerto Rico,18.4119864,-66.3301167,America/Puerto_Rico,true,4634
Gatineau,Canada,Quebec,45.4277659,-75.710976,America/Toronto,true,4635
Bucharest,Romania,030015,44.4361414,26.1027202,Europe/Sofia,true,4636
Sant'Ambroggio,France,Corsica,42.6005682,8.8309609,Europe/Paris,true,4637
Onagawa,Japan,Oshika County,38.4456238,141.4431399,Asia/Tokyo,true,4638
La Béolière,,,-4.670083,55.435331,Indian/Mahe,false
Nieuwegein,Netherlands,Utrecht,52.0298704,5.0929333789192395,Europe/Amsterdam,true,4639
,Georgia,Lower Kartli,41.6809707,44.0287382,Asia/Tbilisi,false
Vadapalem,India,Andhra Pradesh,17.7849873,83.3810294,Asia/Kolkata,true,4640
,Belgium,Walloon Brabant,50.6402809,4.6667145,Europe/Brussels,false
Tienen,Belgium,Flemish Brabant,50.8074825,4.9371775,Europe/Brussels,true,4641
Kapellskär,Sweden,Stockholm County,59.7203711,19.0607758,Europe/Stockholm,true,4642
Valle Santa,Italy,Liguria,44.1741845,9.6002601,Europe/Rome,true,4643
Petit-Canal,France,Guadeloupe,16.3776349,-61.4877837,America/Guadeloupe,true,4644
Rehbach,Germany,Hesse,49.7071993,8.9525575,Europe/Berlin,true,4645
Maap′,,,9.68355695,138.29835935612226,Pacific/Pohnpei,false
,Mexico,Guerrero,17.666667,-100.0,America/Mexico_City,false
Barview,United States,Oregon,43.3487109,-124.30786387560977,America/Los_Angeles,true,4646
,Tanzania,Zanzibar South & Central,-6.2083752,39.3579634,Africa/Dar_es_Salaam,false
Baie Lazare,,,-4.7526077,55.4811946,Indian/Mahe,false
Hévíz,Hungary,Western Transdanubia,46.7906038,17.1834489,Europe/Budapest,true,4647
San Andrés y Sauces,Spain,Canary Islands,28.7810668,-17.793202882087616,Atlantic/Canary,true,4648
Palm Springs,United States,Florida,26.641261049999997,-80.09830662123125,America/New_York,true,4649
Ma'ameer,Bahrain,Capital Governorate,26.1331901,50.6151344,Asia/Bahrain,true,4650
Niigata,Japan,Chubu Region,37.6452283,138.7669125,Asia/Tokyo,true,4651
Tägerwilen,Switzerland,Thurgau,47.6563994,9.1310646,Europe/Zurich,true,4652
Unterseen,Switzerland,Bern,46.6871654,7.8496369,Europe/Zurich,true,4653
,,,12.51756625,-69.98186415210564,America/Aruba,false
Area A (Baynes Sound),Canada,British Columbia,49.53879645,-124.80740625391488,America/Vancouver,true,4654
North Cave,United Kingdom,England,53.7798782,-0.6453522,Europe/London,true,4655
Mutorashanga,Zimbabwe,Mashonaland West Province,-17.1405238,30.679729,Africa/Harare,true,4656
Ganjingzi District,China,Liaoning,38.9503317,121.5242382,Asia/Shanghai,true,4657
Ineia,Cyprus,Cyprus,34.956348,32.3931953,Asia/Nicosia,true,4658
Exmouth,Australia,Western Australia,-22.292471550000002,114.1469586328106,Australia/Perth,true,4659
Κοινότητα Μουτταγιάκας,Cyprus,Cyprus,34.71896935,33.10513034045221,Asia/Nicosia,true,4660
San Agustín,Mexico,Oaxaca,17.781944,-96.039167,America/Mexico_City,true,4661
Kittian Village,Saint Kitts and Nevis,Saint Kitts,17.2894653,-62.6846221,America/St_Kitts,true,4662
Κοινότητα Αγίου Τύχωνα,Cyprus,Cyprus,34.72282735,33.136876763331635,Asia/Nicosia,true,4663
Argenteuil,France,Ile-de-France,48.9479069,2.2481797,Europe/Paris,true,4664
Munambam,India,Kerala,10.1821425,76.1720475,Asia/Kolkata,true,4665
Orzyny,Poland,Warmian-Masurian Voivodeship,53.6787,21.0695,Europe/Warsaw,true,4666
Pleasanton,United States,California,37.6624312,-121.8746789,America/Los_Angeles,true,4667
Beilen,Netherlands,Drenthe,52.8610999,6.5124319,Europe/Amsterdam,true,4668
,Bahrain,Northern Governorate,26.277847700000002,50.41811227624581,Asia/Bahrain,false
Merdeka,Indonesia,Moluccas,-4.5250698,129.9012309,Asia/Jayapura,true,4669
Guarujá,Brazil,São Paulo,-23.9927768,-46.2558332,America/Sao_Paulo,true,4670
Glarus Süd,Switzerland,Glarus,46.9185092,9.09277820236554,Europe/Zurich,true,4671
Town of Cheektowaga,United States,New York,42.9033917,-78.7547536,America/New_York,true,4672
Shah Alam,Malaysia,Selangor,3.0739429,101.5185278,Asia/Kuala_Lumpur,true,4673
Alaminos,Cyprus,Cyprus,34.8068728,33.4344219,Asia/Nicosia,true,4674
المرصوفة,Saudi Arabia,'Asir Province,18.3279247,41.4852791,Asia/Riyadh,true,4675
Dunbogan,Australia,New South Wales,-31.6485138,152.8110209,Australia/Sydney,true,4676
,Tanzania,Tanga Region,-5.202134,38.2275548,Africa/Dar_es_Salaam,false
Wollochet,United States,Washington,47.2687088,-122.5840168,America/Los_Angeles,true,4677
Terrasini,Italy,Sicily,38.1528221,13.0821216,Europe/Rome,true,4678
Moorhead,United States,Minnesota,46.8739081,-96.7538674,America/Chicago,true,4679
Loreto,Mexico,Baja California Sur,26.0097913,-111.3452523,America/Mazatlan,true,4680
Ouwerkerk,Netherlands,Zeeland,51.6252777,3.983732,Europe/Amsterdam,true,4681
Saint-Jacques,Canada,Quebec,45.9478798,-73.5696171,America/Toronto,true,4682
Domus De Maria,Italy,Sardinia,38.944031,8.863544,Europe/Rome,true,4683
Trois-Rivières,Canada,Quebec,46.3432325,-72.5428485,America/Toronto,true,4684
,Mexico,Tamaulipas,23.9891553,-98.7026825,America/Monterrey,false
,Indonesia,East Java,-7.6977397,112.4914199,Asia/Jakarta,false
Sechelt,Canada,British Columbia,49.4721147,-123.763124,America/Vancouver,true,4685
Pukšice,Czechia,Kraj Vysočina,49.7715165,15.6102287,Europe/Prague,true,4686
Kyunsu Township,Myanmar,Tanintharyi Region,12.1267742,98.09715379242738,Asia/Yangon,true,4687
Bokpyin Township,Myanmar,Tanintharyi Region,11.219682500000001,98.31187089111083,Asia/Yangon,true,4688
La Manzanilla,Mexico,Jalisco,19.2810111,-104.7879706,America/Mexico_City,true,4689
Carpanè,Italy,Veneto,45.8606531,11.66115,Europe/Rome,true,4690
Rizokarpaso,,,35.5977395,34.3806708,Asia/Famagusta,false
Philippeville,Belgium,Namur,50.196268,4.5436078,Europe/Brussels,true,4691
Steckborn,Switzerland,Thurgau,47.6653429,8.9815246,Europe/Zurich,true,4692
Dash Point,United States,Washington,47.3186125,-122.4284533,America/Los_Angeles,true,4693
Locarno,Switzerland,Ticino,46.1695739,8.7954859,Europe/Rome,true,4694
Buenavista del Norte,Spain,Canary Islands,28.3721177,-16.8512557,Atlantic/Canary,true,4695
Bal Harbour Village,United States,Florida,25.8917613,-80.1269896,America/New_York,true,4696
Port Angeles,United States,Washington,48.118146,-123.430741,America/Vancouver,true,4697
Coral Bay,Australia,Western Australia,-23.1436752,113.770165,Australia/Perth,true,4698
Rivaz,Switzerland,Vaud,46.4762772,6.7786403,Europe/Zurich,true,4699
Ash Shalatin,Egypt,Red Sea,23.1061832,35.5639423,Africa/Cairo,true,4700
Nago,Japan,905-8540,26.5919599,127.9774759,Asia/Tokyo,true,4701
Sawandarek,Indonesia,Southwest Papua,-0.5902442,130.6016882,Asia/Jayapura,true,4702
Trevignano Romano,Italy,Lazio,42.1559258,12.2461954,Europe/Rome,true,4703
Mayar,China,Xinjiang,43.8555122,81.9373072,Asia/Urumqi,true,4704
Katwijk NB,Netherlands,North Brabant,51.7506431,5.8727711,Europe/Amsterdam,true,4705
North District,China,Hong Kong,22.516949349999997,114.21359265126003,Asia/Hong_Kong,true,4706
Langenboom,Netherlands,North Brabant,51.7005575,5.7286805,Europe/Amsterdam,true,4707
Grad Supetar,Croatia,21400,43.3825826,16.5532114,Europe/Zagreb,true,4708
Pāʻea,France,French Polynesia,-17.689001,-149.5849327,Pacific/Tahiti,true,4709
Māra’a,France,French Polynesia,-17.7397603,-149.5759691,Pacific/Tahiti,true,4710
Ansan,South Korea,15353,37.3217152,126.8308604,Asia/Seoul,true,4711
Faam village,Indonesia,Southwest Papua,-0.6707277,130.2960203,Asia/Jayapura,true,4712
Mailoa (wailowa),Indonesia,North Maluku,0.2914718,127.3969964,Asia/Jayapura,true,4713
Frascati,Italy,Lazio,41.8082452,12.6803684,Europe/Rome,true,4714
Urarii Manu,France,French Polynesia,-17.5101701,-149.4270153,Pacific/Tahiti,true,4715
Kailua,United States,Hawaii,19.663401,-155.95643656658336,Pacific/Honolulu,true,4716
Gunange,Indonesia,North Maluku,0.0301074,127.2232304,Asia/Jayapura,true,4717
Fuzhou City,China,Fujian,26.0774954,119.2918215,Asia/Shanghai,true,4718
Bernex,France,Auvergne-Rhône-Alpes,46.3607868,6.6753169,Europe/Zurich,true,4719
Breitenbrunn,Germany,Bavaria,48.1359081,10.4020197,Europe/Berlin,true,4720
Peleri (ploili),Indonesia,North Maluku,0.3038309,127.4215343,Asia/Jayapura,true,4721
Floreffe,Belgium,Namur,50.4366874,4.7600394,Europe/Brussels,true,4722
Yongin-si,South Korea,17020,37.2405741,127.1785572,Asia/Seoul,true,4723
Piriac-sur-Mer,France,Pays de la Loire,47.3805342,-2.5479201,Europe/Paris,true,4724
Setouchi,Japan,701-4292,34.6647608,134.0926948,Asia/Tokyo,true,4725
Akedabo,Indonesia,North Maluku,-0.6167079,127.2413988,Asia/Jayapura,true,4726
Siko,Indonesia,North Maluku,0.1329275,127.1286361,Asia/Jayapura,true,4727
Lata Lata,Indonesia,North Maluku,-0.2788432,127.041701,Asia/Jayapura,true,4728
Hitiaʻa ʻo te Rā,France,French Polynesia,-17.59157055,-149.3828626120819,Pacific/Tahiti,true,4729
Ribeirão Claro,Brazil,Paraná,-23.1960492,-49.7568326,America/Sao_Paulo,true,4730
Gitang,Indonesia,North Maluku,0.3437796,127.4329062,Asia/Jayapura,true,4731
Gafi,Indonesia,North Maluku,0.1564568,127.1501337,Asia/Jayapura,true,4732
Dorolamo,Indonesia,North Maluku,-0.0140168,127.1684395,Asia/Jayapura,true,4733
Lelei,Indonesia,North Maluku,-0.0296948,127.2462222,Asia/Jayapura,true,4734
Laigoma,Indonesia,North Maluku,0.1380215,127.2154483,Asia/Jayapura,true,4735
Buli,Indonesia,North Maluku,0.9664127,128.2996873,Asia/Jayapura,true,4736
Ngofakiaha (rabutdaio),Indonesia,North Maluku,0.3678197,127.4069364,Asia/Jayapura,true,4737
Saria,Indonesia,North Maluku,1.0388335,127.4125485,Asia/Jayapura,true,4738
Kampung Baru,Indonesia,North Maluku,-0.6430871,127.304266,Asia/Jayapura,true,4739
Prapakanda,Indonesia,North Maluku,-0.651275,127.367542,Asia/Jayapura,true,4740
Penambuang,Indonesia,North Maluku,-0.6983469,127.4639937,Asia/Jayapura,true,4741
Village,Indonesia,North Maluku,1.0061511,127.4759281,Asia/Jayapura,true,4742
Yamato,Japan,Kamimashiki County,32.699616,131.049859,Asia/Tokyo,true,4743
Kazimierza Wielka,Poland,Holy Cross Voivodeship,50.267489,20.4853308,Europe/Warsaw,true,4744
Dunajská Lužná,Slovakia,Region of Bratislava,48.082194,17.2636139,Europe/Bratislava,true,4745
Busko-Zdrój,Poland,Holy Cross Voivodeship,50.46759,20.71919,Europe/Warsaw,true,4746
Atsugi,Japan,243-0213,35.464797,139.323536,Asia/Tokyo,true,4747
Ashkelon,Israel,South District,31.6644874,34.5730157,Asia/Jerusalem,true,4748
Kafnikalep,Indonesia,Southwest Papua,-2.05,130.2,Asia/Jayapura,true,4749
Vitaljina,Croatia,Dubrovnik-Neretva County,42.4479266,18.4752174,Europe/Podgorica,true,4750
Bracciano,Italy,Lazio,42.1010951,12.1738573,Europe/Rome,true,4751
Siheung-si,South Korea,14998,37.3798891,126.8032255,Asia/Seoul,true,4752
Kapocol,Indonesia,Southwest Papua,-2.05,130.133333,Asia/Jayapura,true,4753
Waya Kuba (db),Indonesia,North Maluku,-0.7911012,127.4855914,Asia/Jayapura,true,4754
Ballachulish,United Kingdom,Scotland,56.6767553,-5.1325011,Europe/London,true,4755
Port-Valais,Switzerland,Wallis,46.3720663,6.862287669574162,Europe/Zurich,true,4756
Saint-Gingolph,Switzerland,Wallis,46.37071065,6.816906103131233,Europe/Zurich,true,4757
Thong Sala,Thailand,Surat Thani Province,9.7105585,99.9863772,Asia/Bangkok,true,4758
Santander,Spain,Cantabria,43.4620412,-3.8099719,Europe/Madrid,true,4759
Morne La Croix,Saint Lucia,Soufrière,13.8158377,-61.0615504,America/St_Lucia,true,4760
Vetricella,France,Corsica,41.6915862,8.9030501,Europe/Paris,true,4761
Denée,Belgium,Namur,50.3205919,4.7493827,Europe/Brussels,true,4762
Anhée,Belgium,Namur,50.3101511,4.8776042,Europe/Brussels,true,4763
Papetō’ai,France,French Polynesia,-17.518751299999998,-149.85931235583251,Pacific/Tahiti,true,4764
Palea Fokea Municipal Unit,Greece,Attica,37.70462635,23.960446437881536,Europe/Athens,true,4765
Al Hadaba,Egypt,Red Sea,27.1829259,33.77836433379424,Africa/Cairo,true,4766
Kingscliff,Australia,New South Wales,-28.2566667,153.5761111,Australia/Brisbane,true,4767
Chersonisos Municipal Unit,Greece,Region of Crete,35.269686,25.37848331322705,Europe/Athens,true,4768
Kapel-Avezaath,Netherlands,Gelderland,51.88409735,5.354927957998605,Europe/Amsterdam,true,4769
Villa Traful,Argentina,Neuquén Province,-40.6530819,-71.401788,America/Argentina/Salta,true,4770
,Panama,Veraguas,8.241413099999999,-81.11197066772692,America/Panama,false
Roxas,Philippines,Palawan,10.3196268,119.3430042,Asia/Manila,true,4771
Weeki Wachee,United States,Florida,28.5156479,-82.5735662,America/New_York,true,4772
Panticosa,Spain,Aragon,42.7236963,-0.2843924,Europe/Madrid,true,4773
Köyceğiz,Turkey,Black Sea Region,40.6236468,35.5027381,Europe/Istanbul,true,4774
Omoa,Honduras,Cortés,15.7739278,-88.0382614,America/Tegucigalpa,true,4775
Cinco Ranch,United States,Texas,29.7388418,-95.7580048,America/Chicago,true,4776
Öckerö,Sweden,Västra Götaland County,57.716667,11.633333,Europe/Stockholm,true,4777
Gderot Regional Council,Israel,Center District,31.8242821,34.742949236695154,Asia/Jerusalem,true,4778
Gelbelsee,Germany,Bavaria,48.9457346,11.4361469,Europe/Berlin,true,4779
Veymandoo,Maldives,Kolhumadulu,2.18743285,73.09545606069622,Indian/Maldives,true,4780
Crans-Montana,Switzerland,Wallis,46.3304899,7.526435803722132,Europe/Zurich,true,4781
Saint-Saphorin (Lavaux),Switzerland,Vaud,46.4731819,6.7959554,Europe/Zurich,true,4782
Rönnäng,Sweden,Västra Götaland County,57.9377614,11.5865767,Europe/Stockholm,true,4783
